group_name,label,exterior_image,interior_image,exterior_path,interior_path
JD06372_vs_JD13431_sample4,1,JD06372_vs_JD13431_sample4_exterior.png,JD06372_vs_JD13431_sample4_interior.png,real_match\JD06372_vs_JD13431_sample4_exterior.png,real_match\JD06372_vs_JD13431_sample4_interior.png
JD06435_vs_JD16527,1,JD06435_vs_JD16527_exterior.png,JD06435_vs_JD16527_interior.png,real_match\JD06435_vs_JD16527_exterior.png,real_match\JD06435_vs_JD16527_interior.png
JD06471_vs_JD08692,1,JD06471_vs_JD08692_exterior.png,JD06471_vs_JD08692_interior.png,real_match\JD06471_vs_JD08692_exterior.png,real_match\JD06471_vs_JD08692_interior.png
JD06564_vs_JD06688_sample3,1,JD06564_vs_JD06688_sample3_exterior.png,JD06564_vs_JD06688_sample3_interior.png,real_match\JD06564_vs_JD06688_sample3_exterior.png,real_match\JD06564_vs_JD06688_sample3_interior.png
JD06575_vs_JD13672_sample1,1,JD06575_vs_JD13672_sample1_exterior.png,JD06575_vs_JD13672_sample1_interior.png,real_match\JD06575_vs_JD13672_sample1_exterior.png,real_match\JD06575_vs_JD13672_sample1_interior.png
JD06581_vs_JD05323_sample1,1,JD06581_vs_JD05323_sample1_exterior.png,JD06581_vs_JD05323_sample1_interior.png,real_match\JD06581_vs_JD05323_sample1_exterior.png,real_match\JD06581_vs_JD05323_sample1_interior.png
JD06678_vs_JD03518_sample3,1,JD06678_vs_JD03518_sample3_exterior.png,JD06678_vs_JD03518_sample3_interior.png,real_match\JD06678_vs_JD03518_sample3_exterior.png,real_match\JD06678_vs_JD03518_sample3_interior.png
JD06678_vs_JD09507_sample0,1,JD06678_vs_JD09507_sample0_exterior.png,JD06678_vs_JD09507_sample0_interior.png,real_match\JD06678_vs_JD09507_sample0_exterior.png,real_match\JD06678_vs_JD09507_sample0_interior.png
JD06734_vs_JD11721_sample1,1,JD06734_vs_JD11721_sample1_exterior.png,JD06734_vs_JD11721_sample1_interior.png,real_match\JD06734_vs_JD11721_sample1_exterior.png,real_match\JD06734_vs_JD11721_sample1_interior.png
JD06747_vs_JD06814_sample0,1,JD06747_vs_JD06814_sample0_exterior.png,JD06747_vs_JD06814_sample0_interior.png,real_match\JD06747_vs_JD06814_sample0_exterior.png,real_match\JD06747_vs_JD06814_sample0_interior.png
JD06812_vs_JD09858_sample2,1,JD06812_vs_JD09858_sample2_exterior.png,JD06812_vs_JD09858_sample2_interior.png,real_match\JD06812_vs_JD09858_sample2_exterior.png,real_match\JD06812_vs_JD09858_sample2_interior.png
JD06814_vs_JD02192_sample0,1,JD06814_vs_JD02192_sample0_exterior.png,JD06814_vs_JD02192_sample0_interior.png,real_match\JD06814_vs_JD02192_sample0_exterior.png,real_match\JD06814_vs_JD02192_sample0_interior.png
JD06828_vs_JD11139_sample4,1,JD06828_vs_JD11139_sample4_exterior.png,JD06828_vs_JD11139_sample4_interior.png,real_match\JD06828_vs_JD11139_sample4_exterior.png,real_match\JD06828_vs_JD11139_sample4_interior.png
JD06832_vs_JD16215_sample0,1,JD06832_vs_JD16215_sample0_exterior.png,JD06832_vs_JD16215_sample0_interior.png,real_match\JD06832_vs_JD16215_sample0_exterior.png,real_match\JD06832_vs_JD16215_sample0_interior.png
JD06944_vs_JD07588,1,JD06944_vs_JD07588_exterior.png,JD06944_vs_JD07588_interior.png,real_match\JD06944_vs_JD07588_exterior.png,real_match\JD06944_vs_JD07588_interior.png
JD06951_vs_JD08808_sample1,1,JD06951_vs_JD08808_sample1_exterior.png,JD06951_vs_JD08808_sample1_interior.png,real_match\JD06951_vs_JD08808_sample1_exterior.png,real_match\JD06951_vs_JD08808_sample1_interior.png
JD06961_vs_JD08580_sample2,1,JD06961_vs_JD08580_sample2_exterior.png,JD06961_vs_JD08580_sample2_interior.png,real_match\JD06961_vs_JD08580_sample2_exterior.png,real_match\JD06961_vs_JD08580_sample2_interior.png
JD06985 and JD07101 and JD07115,1,JD06985 and JD07101 and JD07115_exterior.png,JD06985 and JD07101 and JD07115_interior.png,real_match\JD06985 and JD07101 and JD07115_exterior.png,real_match\JD06985 and JD07101 and JD07115_interior.png
JD07013_vs_JD07105_sample4,1,JD07013_vs_JD07105_sample4_exterior.png,JD07013_vs_JD07105_sample4_interior.png,real_match\JD07013_vs_JD07105_sample4_exterior.png,real_match\JD07013_vs_JD07105_sample4_interior.png
JD07021_vs_JD07112_sample1,1,JD07021_vs_JD07112_sample1_exterior.png,JD07021_vs_JD07112_sample1_interior.png,real_match\JD07021_vs_JD07112_sample1_exterior.png,real_match\JD07021_vs_JD07112_sample1_interior.png
JD07041_vs_JD07034_sample4,1,JD07041_vs_JD07034_sample4_exterior.png,JD07041_vs_JD07034_sample4_interior.png,real_match\JD07041_vs_JD07034_sample4_exterior.png,real_match\JD07041_vs_JD07034_sample4_interior.png
JD07055_vs_JD07123_sample2,1,JD07055_vs_JD07123_sample2_exterior.png,JD07055_vs_JD07123_sample2_interior.png,real_match\JD07055_vs_JD07123_sample2_exterior.png,real_match\JD07055_vs_JD07123_sample2_interior.png
JD07064_vs_JD15677,1,JD07064_vs_JD15677_exterior.png,JD07064_vs_JD15677_interior.png,real_match\JD07064_vs_JD15677_exterior.png,real_match\JD07064_vs_JD15677_interior.png
JD07082_vs_JD07102_sample1,1,JD07082_vs_JD07102_sample1_exterior.png,JD07082_vs_JD07102_sample1_interior.png,real_match\JD07082_vs_JD07102_sample1_exterior.png,real_match\JD07082_vs_JD07102_sample1_interior.png
JD07091_vs_JD13505_sample1,1,JD07091_vs_JD13505_sample1_exterior.png,JD07091_vs_JD13505_sample1_interior.png,real_match\JD07091_vs_JD13505_sample1_exterior.png,real_match\JD07091_vs_JD13505_sample1_interior.png
JD07112_vs_JD07004_sample4,1,JD07112_vs_JD07004_sample4_exterior.png,JD07112_vs_JD07004_sample4_interior.png,real_match\JD07112_vs_JD07004_sample4_exterior.png,real_match\JD07112_vs_JD07004_sample4_interior.png
JD07118_vs_JD07123_sample4,1,JD07118_vs_JD07123_sample4_exterior.png,JD07118_vs_JD07123_sample4_interior.png,real_match\JD07118_vs_JD07123_sample4_exterior.png,real_match\JD07118_vs_JD07123_sample4_interior.png
JD07160_vs_JD06909,1,JD07160_vs_JD06909_exterior.png,JD07160_vs_JD06909_interior.png,real_match\JD07160_vs_JD06909_exterior.png,real_match\JD07160_vs_JD06909_interior.png
JD07173_vs_JD06906_sample2,1,JD07173_vs_JD06906_sample2_exterior.png,JD07173_vs_JD06906_sample2_interior.png,real_match\JD07173_vs_JD06906_sample2_exterior.png,real_match\JD07173_vs_JD06906_sample2_interior.png
JD07207_vs_JD02080_sample0,1,JD07207_vs_JD02080_sample0_exterior.png,JD07207_vs_JD02080_sample0_interior.png,real_match\JD07207_vs_JD02080_sample0_exterior.png,real_match\JD07207_vs_JD02080_sample0_interior.png
JD07234_vs_JD07293_sample0,1,JD07234_vs_JD07293_sample0_exterior.png,JD07234_vs_JD07293_sample0_interior.png,real_match\JD07234_vs_JD07293_sample0_exterior.png,real_match\JD07234_vs_JD07293_sample0_interior.png
JD07332_vs_JD07717,1,JD07332_vs_JD07717_exterior.png,JD07332_vs_JD07717_interior.png,real_match\JD07332_vs_JD07717_exterior.png,real_match\JD07332_vs_JD07717_interior.png
JD07363_vs_JD05020_sample2,1,JD07363_vs_JD05020_sample2_exterior.png,JD07363_vs_JD05020_sample2_interior.png,real_match\JD07363_vs_JD05020_sample2_exterior.png,real_match\JD07363_vs_JD05020_sample2_interior.png
JD07461_vs_JD07335_sample0,1,JD07461_vs_JD07335_sample0_exterior.png,JD07461_vs_JD07335_sample0_interior.png,real_match\JD07461_vs_JD07335_sample0_exterior.png,real_match\JD07461_vs_JD07335_sample0_interior.png
JD07537_vs_JD12628,1,JD07537_vs_JD12628_exterior.png,JD07537_vs_JD12628_interior.png,real_match\JD07537_vs_JD12628_exterior.png,real_match\JD07537_vs_JD12628_interior.png
JD07635 and JD07807,1,JD07635 and JD07807_exterior.png,JD07635 and JD07807_interior.png,real_match\JD07635 and JD07807_exterior.png,real_match\JD07635 and JD07807_interior.png
JD07671_vs_JD15091_sample2,1,JD07671_vs_JD15091_sample2_exterior.png,JD07671_vs_JD15091_sample2_interior.png,real_match\JD07671_vs_JD15091_sample2_exterior.png,real_match\JD07671_vs_JD15091_sample2_interior.png
JD07673_vs_JD05644_sample3,1,JD07673_vs_JD05644_sample3_exterior.png,JD07673_vs_JD05644_sample3_interior.png,real_match\JD07673_vs_JD05644_sample3_exterior.png,real_match\JD07673_vs_JD05644_sample3_interior.png
JD07679 and JD07833,1,JD07679 and JD07833_exterior.png,JD07679 and JD07833_interior.png,real_match\JD07679 and JD07833_exterior.png,real_match\JD07679 and JD07833_interior.png
JD07935_vs_JD07775_sample0,1,JD07935_vs_JD07775_sample0_exterior.png,JD07935_vs_JD07775_sample0_interior.png,real_match\JD07935_vs_JD07775_sample0_exterior.png,real_match\JD07935_vs_JD07775_sample0_interior.png
JD07992 and JD08040,1,JD07992 and JD08040_exterior.png,JD07992 and JD08040_interior.png,real_match\JD07992 and JD08040_exterior.png,real_match\JD07992 and JD08040_interior.png
JD08133_vs_JD16653_sample1,1,JD08133_vs_JD16653_sample1_exterior.png,JD08133_vs_JD16653_sample1_interior.png,real_match\JD08133_vs_JD16653_sample1_exterior.png,real_match\JD08133_vs_JD16653_sample1_interior.png
JD08148_vs_JD08149_sample3,1,JD08148_vs_JD08149_sample3_exterior.png,JD08148_vs_JD08149_sample3_interior.png,real_match\JD08148_vs_JD08149_sample3_exterior.png,real_match\JD08148_vs_JD08149_sample3_interior.png
JD08231_vs_JD07740,1,JD08231_vs_JD07740_exterior.png,JD08231_vs_JD07740_interior.png,real_match\JD08231_vs_JD07740_exterior.png,real_match\JD08231_vs_JD07740_interior.png
JD08298 and JD11285,1,JD08298 and JD11285_exterior.png,JD08298 and JD11285_interior.png,real_match\JD08298 and JD11285_exterior.png,real_match\JD08298 and JD11285_interior.png
JD08316_vs_JD08562_sample2,1,JD08316_vs_JD08562_sample2_exterior.png,JD08316_vs_JD08562_sample2_interior.png,real_match\JD08316_vs_JD08562_sample2_exterior.png,real_match\JD08316_vs_JD08562_sample2_interior.png
JD08598_vs_JD12060,1,JD08598_vs_JD12060_exterior.png,JD08598_vs_JD12060_interior.png,real_match\JD08598_vs_JD12060_exterior.png,real_match\JD08598_vs_JD12060_interior.png
JD08604_vs_JD09237_sample1,1,JD08604_vs_JD09237_sample1_exterior.png,JD08604_vs_JD09237_sample1_interior.png,real_match\JD08604_vs_JD09237_sample1_exterior.png,real_match\JD08604_vs_JD09237_sample1_interior.png
JD08622_vs_JD11180_sample0,1,JD08622_vs_JD11180_sample0_exterior.png,JD08622_vs_JD11180_sample0_interior.png,real_match\JD08622_vs_JD11180_sample0_exterior.png,real_match\JD08622_vs_JD11180_sample0_interior.png
JD08699_vs_JD08679_sample4,1,JD08699_vs_JD08679_sample4_exterior.png,JD08699_vs_JD08679_sample4_interior.png,real_match\JD08699_vs_JD08679_sample4_exterior.png,real_match\JD08699_vs_JD08679_sample4_interior.png
JD08708 vs JD14572,1,JD08708 vs JD14572_exterior.png,JD08708 vs JD14572_interior.png,real_match\JD08708 vs JD14572_exterior.png,real_match\JD08708 vs JD14572_interior.png
JD08810_vs_JD09315_sample1,1,JD08810_vs_JD09315_sample1_exterior.png,JD08810_vs_JD09315_sample1_interior.png,real_match\JD08810_vs_JD09315_sample1_exterior.png,real_match\JD08810_vs_JD09315_sample1_interior.png
JD08810_vs_JD12963_sample3,1,JD08810_vs_JD12963_sample3_exterior.png,JD08810_vs_JD12963_sample3_interior.png,real_match\JD08810_vs_JD12963_sample3_exterior.png,real_match\JD08810_vs_JD12963_sample3_interior.png
JD08811_vs_JD00370_sample3,1,JD08811_vs_JD00370_sample3_exterior.png,JD08811_vs_JD00370_sample3_interior.png,real_match\JD08811_vs_JD00370_sample3_exterior.png,real_match\JD08811_vs_JD00370_sample3_interior.png
JD08865_vs_JD08900_sample0,1,JD08865_vs_JD08900_sample0_exterior.png,JD08865_vs_JD08900_sample0_interior.png,real_match\JD08865_vs_JD08900_sample0_exterior.png,real_match\JD08865_vs_JD08900_sample0_interior.png
JD08932_vs_JD08852_sample0,1,JD08932_vs_JD08852_sample0_exterior.png,JD08932_vs_JD08852_sample0_interior.png,real_match\JD08932_vs_JD08852_sample0_exterior.png,real_match\JD08932_vs_JD08852_sample0_interior.png
JD08948_vs_JD10332_sample3,1,JD08948_vs_JD10332_sample3_exterior.png,JD08948_vs_JD10332_sample3_interior.png,real_match\JD08948_vs_JD10332_sample3_exterior.png,real_match\JD08948_vs_JD10332_sample3_interior.png
JD08966_vs_JD08989_sample0,1,JD08966_vs_JD08989_sample0_exterior.png,JD08966_vs_JD08989_sample0_interior.png,real_match\JD08966_vs_JD08989_sample0_exterior.png,real_match\JD08966_vs_JD08989_sample0_interior.png
JD08986_vs_JD10631_sample1,1,JD08986_vs_JD10631_sample1_exterior.png,JD08986_vs_JD10631_sample1_interior.png,real_match\JD08986_vs_JD10631_sample1_exterior.png,real_match\JD08986_vs_JD10631_sample1_interior.png
JD09004_vs_JD10982_sample0,1,JD09004_vs_JD10982_sample0_exterior.png,JD09004_vs_JD10982_sample0_interior.png,real_match\JD09004_vs_JD10982_sample0_exterior.png,real_match\JD09004_vs_JD10982_sample0_interior.png
JD09009_vs_JD03747_sample2,1,JD09009_vs_JD03747_sample2_exterior.png,JD09009_vs_JD03747_sample2_interior.png,real_match\JD09009_vs_JD03747_sample2_exterior.png,real_match\JD09009_vs_JD03747_sample2_interior.png
JD09035_vs_JD13533,1,JD09035_vs_JD13533_exterior.png,JD09035_vs_JD13533_interior.png,real_match\JD09035_vs_JD13533_exterior.png,real_match\JD09035_vs_JD13533_interior.png
JD09038_vs_JD09199,1,JD09038_vs_JD09199_exterior.png,JD09038_vs_JD09199_interior.png,real_match\JD09038_vs_JD09199_exterior.png,real_match\JD09038_vs_JD09199_interior.png
JD09081_vs_JD11397_sample0,1,JD09081_vs_JD11397_sample0_exterior.png,JD09081_vs_JD11397_sample0_interior.png,real_match\JD09081_vs_JD11397_sample0_exterior.png,real_match\JD09081_vs_JD11397_sample0_interior.png
JD09112_vs_JD09155_sample1,1,JD09112_vs_JD09155_sample1_exterior.png,JD09112_vs_JD09155_sample1_interior.png,real_match\JD09112_vs_JD09155_sample1_exterior.png,real_match\JD09112_vs_JD09155_sample1_interior.png
JD09133_vs_JD09494_sample1,1,JD09133_vs_JD09494_sample1_exterior.png,JD09133_vs_JD09494_sample1_interior.png,real_match\JD09133_vs_JD09494_sample1_exterior.png,real_match\JD09133_vs_JD09494_sample1_interior.png
JD09145_vs_JD09198_sample0,1,JD09145_vs_JD09198_sample0_exterior.png,JD09145_vs_JD09198_sample0_interior.png,real_match\JD09145_vs_JD09198_sample0_exterior.png,real_match\JD09145_vs_JD09198_sample0_interior.png
JD09178_vs_JD10295_sample2,1,JD09178_vs_JD10295_sample2_exterior.png,JD09178_vs_JD10295_sample2_interior.png,real_match\JD09178_vs_JD10295_sample2_exterior.png,real_match\JD09178_vs_JD10295_sample2_interior.png
JD09189_vs_JD11171_sample2,1,JD09189_vs_JD11171_sample2_exterior.png,JD09189_vs_JD11171_sample2_interior.png,real_match\JD09189_vs_JD11171_sample2_exterior.png,real_match\JD09189_vs_JD11171_sample2_interior.png
JD09189_vs_JD12205_sample2,1,JD09189_vs_JD12205_sample2_exterior.png,JD09189_vs_JD12205_sample2_interior.png,real_match\JD09189_vs_JD12205_sample2_exterior.png,real_match\JD09189_vs_JD12205_sample2_interior.png
JD09191_vs_JD14150_sample1,1,JD09191_vs_JD14150_sample1_exterior.png,JD09191_vs_JD14150_sample1_interior.png,real_match\JD09191_vs_JD14150_sample1_exterior.png,real_match\JD09191_vs_JD14150_sample1_interior.png
JD09210_vs_JD09260_sample2,1,JD09210_vs_JD09260_sample2_exterior.png,JD09210_vs_JD09260_sample2_interior.png,real_match\JD09210_vs_JD09260_sample2_exterior.png,real_match\JD09210_vs_JD09260_sample2_interior.png
JD09222_vs_JD11420_sample4,1,JD09222_vs_JD11420_sample4_exterior.png,JD09222_vs_JD11420_sample4_interior.png,real_match\JD09222_vs_JD11420_sample4_exterior.png,real_match\JD09222_vs_JD11420_sample4_interior.png
JD09228_vs_JD16513_sample4,1,JD09228_vs_JD16513_sample4_exterior.png,JD09228_vs_JD16513_sample4_interior.png,real_match\JD09228_vs_JD16513_sample4_exterior.png,real_match\JD09228_vs_JD16513_sample4_interior.png
JD09248_vs_JD11382_sample2,1,JD09248_vs_JD11382_sample2_exterior.png,JD09248_vs_JD11382_sample2_interior.png,real_match\JD09248_vs_JD11382_sample2_exterior.png,real_match\JD09248_vs_JD11382_sample2_interior.png
JD09257_vs_JD09191_sample2,1,JD09257_vs_JD09191_sample2_exterior.png,JD09257_vs_JD09191_sample2_interior.png,real_match\JD09257_vs_JD09191_sample2_exterior.png,real_match\JD09257_vs_JD09191_sample2_interior.png
JD09257_vs_JD14150_sample3,1,JD09257_vs_JD14150_sample3_exterior.png,JD09257_vs_JD14150_sample3_interior.png,real_match\JD09257_vs_JD14150_sample3_exterior.png,real_match\JD09257_vs_JD14150_sample3_interior.png
JD09311_vs_JD05759_sample4,1,JD09311_vs_JD05759_sample4_exterior.png,JD09311_vs_JD05759_sample4_interior.png,real_match\JD09311_vs_JD05759_sample4_exterior.png,real_match\JD09311_vs_JD05759_sample4_interior.png
JD09315_vs_JD08810_sample2,1,JD09315_vs_JD08810_sample2_exterior.png,JD09315_vs_JD08810_sample2_interior.png,real_match\JD09315_vs_JD08810_sample2_exterior.png,real_match\JD09315_vs_JD08810_sample2_interior.png
JD09340_vs_JD10126_sample2,1,JD09340_vs_JD10126_sample2_exterior.png,JD09340_vs_JD10126_sample2_interior.png,real_match\JD09340_vs_JD10126_sample2_exterior.png,real_match\JD09340_vs_JD10126_sample2_interior.png
JD09391_vs_JD01690_sample1,1,JD09391_vs_JD01690_sample1_exterior.png,JD09391_vs_JD01690_sample1_interior.png,real_match\JD09391_vs_JD01690_sample1_exterior.png,real_match\JD09391_vs_JD01690_sample1_interior.png
JD09494_vs_JD09567_sample0,1,JD09494_vs_JD09567_sample0_exterior.png,JD09494_vs_JD09567_sample0_interior.png,real_match\JD09494_vs_JD09567_sample0_exterior.png,real_match\JD09494_vs_JD09567_sample0_interior.png
JD09495_vs_JD13652,1,JD09495_vs_JD13652_exterior.png,JD09495_vs_JD13652_interior.png,real_match\JD09495_vs_JD13652_exterior.png,real_match\JD09495_vs_JD13652_interior.png
JD09590_vs_JD10112_sample4,1,JD09590_vs_JD10112_sample4_exterior.png,JD09590_vs_JD10112_sample4_interior.png,real_match\JD09590_vs_JD10112_sample4_exterior.png,real_match\JD09590_vs_JD10112_sample4_interior.png
JD09598_vs_JD05486_sample1,1,JD09598_vs_JD05486_sample1_exterior.png,JD09598_vs_JD05486_sample1_interior.png,real_match\JD09598_vs_JD05486_sample1_exterior.png,real_match\JD09598_vs_JD05486_sample1_interior.png
JD09612_vs_JD16502_sample4,1,JD09612_vs_JD16502_sample4_exterior.png,JD09612_vs_JD16502_sample4_interior.png,real_match\JD09612_vs_JD16502_sample4_exterior.png,real_match\JD09612_vs_JD16502_sample4_interior.png
JD09643_vs_JD14665_sample1,1,JD09643_vs_JD14665_sample1_exterior.png,JD09643_vs_JD14665_sample1_interior.png,real_match\JD09643_vs_JD14665_sample1_exterior.png,real_match\JD09643_vs_JD14665_sample1_interior.png
JD09658_vs_JD16337,1,JD09658_vs_JD16337_exterior.png,JD09658_vs_JD16337_interior.png,real_match\JD09658_vs_JD16337_exterior.png,real_match\JD09658_vs_JD16337_interior.png
JD09705_vs_JD13826_sample1,1,JD09705_vs_JD13826_sample1_exterior.png,JD09705_vs_JD13826_sample1_interior.png,real_match\JD09705_vs_JD13826_sample1_exterior.png,real_match\JD09705_vs_JD13826_sample1_interior.png
JD09744_vs_JD01337_sample1,1,JD09744_vs_JD01337_sample1_exterior.png,JD09744_vs_JD01337_sample1_interior.png,real_match\JD09744_vs_JD01337_sample1_exterior.png,real_match\JD09744_vs_JD01337_sample1_interior.png
JD09781_vs_JD09951,1,JD09781_vs_JD09951_exterior.png,JD09781_vs_JD09951_interior.png,real_match\JD09781_vs_JD09951_exterior.png,real_match\JD09781_vs_JD09951_interior.png
JD09819_vs_JD14560_sample0,1,JD09819_vs_JD14560_sample0_exterior.png,JD09819_vs_JD14560_sample0_interior.png,real_match\JD09819_vs_JD14560_sample0_exterior.png,real_match\JD09819_vs_JD14560_sample0_interior.png
JD10047_vs_JD08840_sample2,1,JD10047_vs_JD08840_sample2_exterior.png,JD10047_vs_JD08840_sample2_interior.png,real_match\JD10047_vs_JD08840_sample2_exterior.png,real_match\JD10047_vs_JD08840_sample2_interior.png
JD10059_vs_JD00475_sample2,1,JD10059_vs_JD00475_sample2_exterior.png,JD10059_vs_JD00475_sample2_interior.png,real_match\JD10059_vs_JD00475_sample2_exterior.png,real_match\JD10059_vs_JD00475_sample2_interior.png
JD10079_vs_JD10131_sample0,1,JD10079_vs_JD10131_sample0_exterior.png,JD10079_vs_JD10131_sample0_interior.png,real_match\JD10079_vs_JD10131_sample0_exterior.png,real_match\JD10079_vs_JD10131_sample0_interior.png
JD10088_vs_JD10173_sample1,1,JD10088_vs_JD10173_sample1_exterior.png,JD10088_vs_JD10173_sample1_interior.png,real_match\JD10088_vs_JD10173_sample1_exterior.png,real_match\JD10088_vs_JD10173_sample1_interior.png
JD10131_vs_JD13814_sample0,1,JD10131_vs_JD13814_sample0_exterior.png,JD10131_vs_JD13814_sample0_interior.png,real_match\JD10131_vs_JD13814_sample0_exterior.png,real_match\JD10131_vs_JD13814_sample0_interior.png
JD10131_vs_JD13861_sample3,1,JD10131_vs_JD13861_sample3_exterior.png,JD10131_vs_JD13861_sample3_interior.png,real_match\JD10131_vs_JD13861_sample3_exterior.png,real_match\JD10131_vs_JD13861_sample3_interior.png
